시설번호,년도,지역코드,시설유형,쉼터명칭,도로명주소,지번상세주소,면적,이용가능인원,선풍기보유대수,에어컨보유대수,야간개방,휴일개방,숙박가능여부,사용여부,운영시작일,운영종료일,경도,위도,X좌표,Y좌표
1144000103,2022,1144055500,1,공덕5차래미안(아)A경로당,서울특별시 마포구 마포대로 173-15,470-0,120,36,2,1,N,N,N,Y,20220520,20220930,126.953444,37.549604,195886.0162,550010.5262
1144000127,2022,1144059000,1,대흥동태영201동(아)경로당,서울특별시 마포구 독막로 266,660-0,210,63,5,3,N,N,N,Y,20220520,20220930,126.941034,37.544845,194789.0072,549482.9611
1144000162,2022,1144065500,1,서강해모로아파트 경로당,서울특별시 마포구 토정로 167,443-0,72,21,4,2,N,N,N,Y,20220520,20220930,126.929707,37.54631,193788.1859,549646.2353
1144000201,2022,1144074000,1,상암휴먼시아1단지(아)경로당,서울특별시 마포구 월드컵북로43길 11,1630-0,210,63,4,1,N,N,N,Y,20220520,20220930,126.896401,37.574165,190848.3059,552740.6228
1144000149,2022,1144063000,1,강변현대홈타운(아)경로당,서울특별시 마포구 신수로 15,222-0,117,35,5,1,N,N,N,Y,20220520,20220930,126.933186,37.543467,194095.3596,549330.5281
1144000166,2022,1144066000,1,신촌로경로당,서울특별시 마포구 신촌로12나길 8,54-68,158,47,4,2,N,N,N,Y,20220520,20220930,126.93299,37.555335,194079.0125,550647.6903
1144000121,2022,1144059000,1,토정한강삼성(아)경로당,서울특별시 마포구 토정로32길 11,138-0,100,30,5,1,N,N,N,Y,20220520,20220930,126.940814,37.539517,194769.1842,548891.7078
1144000155,2022,1144065500,1,창전삼성(아)경로당,서울특별시 마포구 서강로 95,437-0,238,72,2,1,N,N,N,Y,20220520,20220930,126.930388,37.55121,193848.6984,550190.0428
1144000148,2022,1144063000,1,대원칸타빌(아)경로당,서울특별시 마포구 창전로2길 10,453-3,90,27,3,1,N,N,N,Y,20220520,20220930,126.933647,37.548233,194136.4911,549859.4344
1144000087,2022,1144056500,1,신공덕2삼성래미안(아)경로당,서울특별시 마포구 만리재로 74,160-0,108,32,4,2,N,N,N,Y,20220520,20220930,126.958661,37.546474,196346.8737,549663.0072
11200205,2022,1120067000,1,강변현대아파트 경로당,서울특별시 성동구 둘레11길 1,400-0,30,9,2,1,N,N,N,Y,20220520,20220930,127.051019,37.536319,204509.1919,548536.2905
11230022,2022,1123054000,1,이수브라운스톤아파트 경로당,서울특별시 동대문구 왕산로23길 89,252-0,89,27,3,2,N,N,N,Y,20220520,20220930,127.034191,37.582512,203020.0245,553662.5039
11230038,2022,1123056000,1,래미안크레시티3단지아파트 경로당,서울특별시 동대문구 사가정로 65,440-9,80,24,3,1,N,N,N,Y,20220520,20220930,127.049696,37.575507,204389.9976,552885.6074
11230039,2022,1123056000,1,래미안크레시티2단지@경로당,서울특별시 동대문구 사가정로 65,440-9,144,43,4,4,N,N,N,Y,20220520,20220930,127.049696,37.575507,204389.9976,552885.6074
11230040,2022,1123056000,1,전농동아@ 경로당,서울특별시 동대문구 서울시립대로 31,645-2,30,9,1,1,N,N,N,Y,20220520,20220930,127.045871,37.575068,204052.0996,552836.7449
11230041,2022,1123056000,1,롯데캐슬노블레스경로당,서울특별시 동대문구 답십리로23길 30,695-0,235,70,6,9,N,N,N,Y,20220520,20220930,127.049975,37.574777,204414.6689,552804.6321
11230012,2022,1123052000,1,신일 경로당,서울특별시 동대문구 무학로20길 3-2,129-58,53,16,2,1,N,N,N,Y,20220520,20220930,127.029373,37.57087,202594.8639,552370.2319
11230013,2022,1123053600,1,신설동 경로당,서울특별시 동대문구 하정로2길 10,92-14,104,31,1,4,N,N,N,Y,20220520,20220930,127.027298,37.574915,202411.4242,552819.1248
11230014,2022,1123053600,1,신동아@경로당,서울특별시 동대문구 무학로26길 30,779-0,68,20,2,2,N,N,N,Y,20220520,20220930,127.032118,37.573009,202837.281,552607.7155
11230017,2022,1123054000,1,섬마을 경로당,서울특별시 동대문구 고산자로62길 32 (제기동),1211-20,179,59,3,2,N,N,N,Y,20220520,20220930,127.037568,37.590188,203317.9676,554514.5668
11230018,2022,1123054000,1,제기현대아파트 경로당,서울특별시 동대문구 정릉천동로 90 (제기동 현대아파트),892-66,92,30,3,2,N,N,N,Y,20220520,20220930,127.035819,37.580203,203163.9203,553406.2848
11230020,2022,1123054000,1,행복마을경로당,서울특별시 동대문구 고산자로56길 53,122-444,69,20,1,1,N,N,N,Y,20220520,20220930,127.038621,37.590122,203410.9705,554507.2793
11230021,2022,1123054000,1,제기한신제2경로당,서울특별시 동대문구 회기로8길 20,1212-1,45,13,5,1,N,N,N,Y,20220520,20220930,127.039925,37.590701,203526.1112,554571.5899
11230044,2022,1123057000,1,아름숲@ 경로당,서울특별시 동대문구 전농로16길 51,688-0,155,50,2,4,N,N,N,Y,20220520,20220930,127.060971,37.580857,205385.5691,553480.0158
11230045,2022,1123057000,1,SK@제2경로당,서울특별시 동대문구 전농로10길 111,10월 1일,92,27,4,2,N,N,N,Y,20220520,20220930,127.060974,37.576611,205386.14,553008.7587
11230046,2022,1123057000,1,SK@경로당,서울특별시 동대문구 사가정로 148,10-0,264,87,4,2,N,N,N,Y,20220520,20220930,127.060974,37.576611,205386.14,553008.7587
11230034,2022,1123056000,1,화목경로당,서울특별시 동대문구 전농로31길 33 (전농동),127-17,115,34,6,2,N,N,N,Y,20220520,20220930,127.051613,37.583051,204558.843,553723.0295
11230037,2022,1123056000,1,전농1동 경로당,서울특별시 동대문구 전농로27길 81,558-40,168,50,3,2,N,N,N,Y,20220520,20220930,127.052046,37.579065,204597.3339,553280.6501
11140018,2022,1114060500,1,을지경로당,서울특별시 중구 을지로28길 16,178-1,205,45,2,4,N,N,N,Y,20220520,20220930,126.998885,37.565962,199901.4924,551825.0519
11140020,2022,1114061500,1,신당경로당,서울특별시 중구 다산로29길 10,298-74,663,37,3,6,N,N,N,Y,20220520,20220930,127.013465,37.561045,201189.714,551279.3963
11140021,2022,1114061500,1,신일경로당,서울특별시 중구 청구로 121,393-9,578,50,4,4,N,N,N,Y,20220520,20220930,127.010197,37.562608,200900.8944,551452.8678
11140023,2022,1114062500,1,장수경로당,서울특별시 중구 동호로11다길 18,353-47,444,30,4,2,N,N,N,Y,20220520,20220930,127.007057,37.551959,200623.5857,550270.8966
11140025,2022,1114062500,1,다산경로당,서울특별시 중구 동호로12길 97,386-66,452,30,5,2,N,N,N,Y,20220520,20220930,127.012061,37.559545,201065.6341,551112.9416
11140026,2022,1114062500,1,충현경로당,서울특별시 중구 동호로17나길 5-4,828-5,284,30,3,3,N,N,N,Y,20220520,20220930,127.005679,37.554473,200501.7942,550549.9899
11140029,2022,1114016200,1,남산숲경로당,서울특별시 중구 다산로 32,844-0,134,60,5,2,N,N,N,Y,20210520,20210930,127.009776,37.549778,200863.8818,550028.8866
1144000131,2022,1144059000,1,e편한세상 마포리버파크 경로당,서울특별시 마포구 토정로31길 24,508-0,97,29,4,3,N,N,N,Y,20220520,20220930,126.940748,37.541432,194763.5293,549104.1532
1144000086,2022,1144056500,1,신공덕삼성(아)제2경로당,서울특별시 마포구 백범로37길 6,157-0,101,30,1,2,N,N,N,Y,20220520,20220930,126.956061,37.542359,196116.826,549206.363
1144000092,2022,1144056500,1,SH공사공덕2삼성(아)경로당,서울특별시 마포구 만리재옛길 101,Feb.44,58,17,4,2,N,N,N,Y,20220520,20220930,126.961152,37.551445,196567.2417,550214.5346
1144000107,2022,1144055500,1,마포래미안푸르지오아파트 3단지 경로당,서울특별시 마포구 마포대로 195,777-0,159,48,3,1,N,N,N,Y,20220520,20220930,126.953501,37.555419,195891.3105,550655.9857
1144000116,2022,1144058500,1,도화현대홈타운(아)경로당,서울특별시 마포구 새창로8길 72,353-0,216,65,2,1,N,N,N,Y,20220520,20220930,126.951799,37.537682,195739.9567,548687.4687
1144000117,2022,1144058500,1,도화현대홈타운2차임대(아)경로당,서울특별시 마포구 새창로8길 72,353-1,137,41,2,1,N,N,N,Y,20220520,20220930,126.951049,37.53782,195673.6524,548702.8192
1144000122,2022,1144059000,1,용강삼성래미안(아)경로당,서울특별시 마포구 큰우물로 28,380-0,73,22,5,1,N,N,N,Y,20220520,20220930,126.940745,37.543511,194763.4184,549334.9415
1144000126,2022,1144059000,1,대흥동태영(아)경로당,서울특별시 마포구 독막로 266,660-0,229,69,1,1,N,N,N,Y,20220520,20220930,126.943772,37.545031,195030.9836,549503.4455
1144000129,2022,1144059000,1,세양(아)경로당,서울특별시 마포구 독막로 288,802-0,24,7,2,2,N,N,N,Y,20220520,20220930,126.944902,37.544441,195130.8501,549437.959
1144000132,2022,1144073000,1,낙루경로당,서울특별시 마포구 월드컵북로38나길 25,36-27,72,21,2,1,N,N,N,Y,20220520,20220930,126.906664,37.570611,191754.5175,552345.1976
1144000136,2022,1144061000,1,상록(아)경로당,서울특별시 마포구 숭문길 106,515-11,201,60,2,1,N,N,N,Y,20220520,20220930,126.948866,37.551447,195481.5661,550215.376
1144000137,2022,1144061000,1,염리삼성래미안(아)경로당,서울특별시 마포구 백범로25길 63,520-0,102,31,8,1,N,N,N,Y,20220520,20220930,126.9464,37.548307,195263.4068,549866.9175
1144000151,2022,1144063000,1,마포경남아너스빌(아)경로당,서울특별시 마포구 신수로 81,456-0,70,21,5,2,N,N,N,Y,20220520,20220930,126.934296,37.548921,194193.8956,549935.7427
114100601,2022,1141066000,1,아름다운홍일경로당,서울특별시 서대문구 통일로48가길 37 (홍은동 홍은풍림1차아파트),440-3 홍은풍림1차아파트,54,10,4,3,N,N,N,Y,20220601,20220930,126.942733,37.597477,194942.7475,555324.3982
114100573,2022,1141063000,1,인왕산현대A경로당,서울특별시 서대문구 통일로34길 46 (홍제동 인왕산현대아파트),(홍제동 460),117,23,0,2,N,N,N,Y,20220601,20220930,126.95125,37.588747,195694.3311,554355.0415
1150000226,2022,1150063000,1,신안빌라경로당,서울특별시 강서구 방화대로34길 102 (방화동),192-3,24,20,1,1,N,N,N,Y,20220520,20220930,126.821922,37.571199,184268.3573,552421.2594
114100576,2022,1141063000,1,홍제원현대임대A경로당,서울특별시 서대문구 통일로34길 43 (홍제동 홍제원현대아파트),(홍제동 459-1),154,30,3,1,N,N,N,Y,20220601,20220930,126.949526,37.591085,195542.241,554614.6025
114100612,2022,1141067000,1,미성A경로당,서울특별시 서대문구 연희로41길 102  미성맨션상가 상가6동 (홍은동),(홍은동 186-1),62,12,2,1,N,N,N,Y,20220601,20220930,126.936351,37.596813,194379.1007,555251.0534
114100566,2022,1141062000,1,무악재한화A경로당,서울특별시 서대문구 통일로 357 (홍제동 무악재한화아파트),(홍제동 464),72,14,1,1,N,N,N,Y,20220601,20220930,126.950567,37.584737,195633.8269,553910.0861
114100569,2022,1141062000,1,홍제성원A경로당,서울특별시 서대문구 모래내로 430,456-0,76,30,4,2,N,N,N,Y,20220601,20220930,126.942864,37.583726,194953.3701,553798.1737
114100570,2022,1141062000,1,홍제센트럴아이파크경로당,서울특별시 서대문구 통일로 395,156-0,121,50,2,5,N,N,N,Y,20220601,20220930,126.946234,37.584588,195251.0768,553893.7257
114100571,2022,1141063000,1,인왕경로당,서울특별시 서대문구 통일로26길 12-5 인왕경로당 (홍제동),23-21 인왕경로당,56,12,0,1,N,N,N,Y,20220601,20220930,126.951394,37.585543,195706.8741,553999.4715
114100572,2022,1141063000,1,무악청구A경로당,서울특별시 서대문구 통일로 348 (홍제동 무악청구아파트),(홍제동 453),193,40,2,1,N,N,N,Y,20220601,20220930,126.95356,37.584009,195898.1184,553829.0849
114100623,2022,1141069000,1,DMC파크뷰자이2단지경로당,서울특별시 서대문구 가재울미래로 2,386-0,196,40,3,1,N,N,N,Y,20220601,20220930,126.916814,37.572895,192651.3969,552597.8308
114100624,2022,1141070000,1,남이마을경로당,서울특별시 서대문구 증가로12가길 23-24 남이마을노인정 (남가좌동),(남가좌동 368),83,16,4,2,N,N,N,Y,20220601,20220930,126.920372,37.581791,192966.5367,553584.9346
114100574,2022,1141063000,1,인왕산현대임대A경로당,서울특별시 서대문구 통일로34길 46  인왕산현대아파트 (홍제동 인왕산현대아파트),(홍제동 4601-),72,15,2,1,N,N,N,Y,20220601,20220930,126.949957,37.585857,195579.9969,554034.3997
1114000068,2022,1114054000,99,회현체육센터,서울특별시 중구 퇴계로12길 78 (회현동1가),115-0,80,10,0,2,Y,Y,N,Y,20220629,20220930,126.98163,37.556148,198376.7975,550736.0051
1135000302,2022,1135062400,12,철쭉동산 쉼터,서울특별시 노원구 한글비석로12길 51-27,Mar.42,20,10,0,0,,,,Y,,,127.08004,37.655541,207062.831,561770.3709
11650052,2022,1165062100,5,방배4동 주민센터,서울특별시 서초구 방배로 173,852-14,553,20,5,1,N,Y,N,Y,20220520,20220930,126.986857,37.489847,198837.667,543377.3585
1147000457,2022,1147060000,1,동원데자뷰(아) 경로당,서울특별시 양천구 오목로 76-2,1049-0,33,20,2,1,N,N,N,Y,20220520,20220930,126.845483,37.522037,186340.8043,546961.2049
1147000460,2022,1147057000,1,두산위브(아)경로당,서울특별시 양천구 신월로20길 7,1055,93,50,0,3,N,N,N,Y,20220520,20220930,126.845523,37.519005,186343.7611,546624.6517
1147000462,2022,1147060000,1,경복(구립)경로당,서울특별시 양천구 가로공원로56길 30,156-0,99,60,4,2,N,N,N,Y,20220520,20220930,126.825983,37.53488,184619.5973,548389.608
1147000463,2022,1147060000,1,신남(구립)경로당,서울특별시 양천구 남부순환로56가길 13,198-22,223,47,4,8,N,N,N,Y,20220520,20220930,126.830204,37.531264,184991.9963,547987.6052
1147000456,2022,1147057000,1,신도신월1차아파트 경로당,서울특별시 양천구 신월동 신월로20길 33  경로당 (신월동 신도신월1차아파트),1029 신도신월1차아파트 신도신월1차아파트 경로당,47,25,2,1,N,N,N,Y,20220520,20220930,126.846872,37.520957,186463.3696,546841.1487
1147000455,2022,1147057000,1,우당아파트 경로당,서울특별시 양천구 신월동 오목로 90  경로당 (신월동 우당아파트),506-1 우당아파트 우당아파트 경로당,24,20,2,2,N,N,N,Y,20220520,20220930,126.848578,37.5258,186615.0642,547378.3619
1121500114,2022,1121584700,1,자양4동 제1경로당,서울특별시 광진구 동일로16길 17-9,832-20,59,17,3,2,N,N,N,Y,20220520,20220930,127.063991,37.539518,205655.4142,548892.0303
1121500115,2022,1121584000,1,마실경로당,서울특별시 광진구 자양번영로7길 16-9,227-291,82,24,2,2,N,N,N,Y,20220520,20220930,127.075469,37.536258,206670.161,548531.0179
1121500120,2022,1121583000,1,한솔리베르@경로당,서울특별시 광진구 뚝섬로56가길 28,672-0,50,15,1,1,N,N,N,Y,20220520,20220930,127.084512,37.528134,207470.2425,547629.9673
1150000220,2022,1150051000,1,길훈(아)경로당,서울특별시 강서구 양천로65길 45 (염창동 염창길훈아파트),294-0,64,21,1,1,N,N,N,Y,20220520,20220930,126.868004,37.555937,188336.9224,550720.5946
1150000222,2022,1150052000,1,신원(아)경로당,서울특별시 강서구 화곡로66길 50 (등촌동 등촌동신원아파트),641-0,39,26,1,1,N,N,N,Y,20220520,20220930,126.856197,37.557093,187293.8227,550850.4719
1150000224,2022,1150054000,1,화곡대림(아)경로당,서울특별시 강서구 월정로 160 (화곡동 화곡대림아파트),361-1,101,11,1,1,N,N,N,Y,20220520,20220930,126.837903,37.533725,185672.9006,548259.5233
1150000225,2022,1150056000,1,화곡초록(아)경로당,서울특별시 강서구 강서로45다길 30-27 (화곡동 초록아파트),1139-0,73,29,1,2,N,N,N,Y,20220520,20220930,126.833401,37.545651,185277.3684,549583.8604
1150000227,2022,1150062000,1,마곡엠밸리9단지(아),서울특별시 강서구 방화대로19길 17 (공항동 ),12-72,552,52,1,2,N,N,N,Y,20220520,20220930,126.815326,37.561692,183683.5387,551367.1616
11530043,2022,1153053000,1,화원경로당,서울특별시 구로구 벚꽃로 490,478-1,129,39,5,2,N,N,N,Y,20220520,20220930,126.880521,37.495209,189434.3305,543979.0503
11530044,2022,1153053000,1,무지개경로당,서울특별시 구로구 구로동로35가길 19-16,466-262,61,18,3,2,N,N,N,Y,20220520,20220930,126.881331,37.493735,189505.7977,543815.3759
11530045,2022,1153053000,1,문화경로당,서울특별시 구로구 경인로58길 7,596-2,34,10,2,1,N,N,N,Y,20220520,20220930,126.879565,37.502132,189350.8001,544747.5992
11530046,2022,1153053000,1,늘푸른경로당,서울특별시 구로구 구로동로50길 14-2 (구로동),494-18,43,13,2,1,N,N,N,Y,20220520,20220930,126.882854,37.499183,189641.2335,544419.8534
11530040,2022,1153052000,1,현대상선(아)경로당,서울특별시 구로구 구일로10길 53 (구로동 현대아파트),685-147,105,31,2,2,N,N,N,Y,20220520,20220930,126.875054,37.496195,188950.9962,544089.1445
1153000262,2022,1153053000,1,보광아파트 경로당,서울특별시 구로구 가마산로 231 (구로동 보광아파트),440-0,83,25,2,2,N,N,N,Y,20220520,20220930,126.885957,37.495418,189915.0792,544001.7169
11530078,2022,1153055000,1,우성(아)경로당,서울특별시 구로구 도림천로 344,120-0,23,6,2,1,N,N,N,Y,20220520,20220930,126.893908,37.49407,190617.998,543851.2066
11530079,2022,1153055000,1,구로두산임대(아)경로당,서울특별시 구로구 도림로 59,1265-3,53,16,2,1,N,N,N,Y,20220520,20220930,126.889236,37.489261,190204.1958,543317.9907
11530080,2022,1153055000,1,구로두산(아)경로당,서울특별시 구로구 도림로 59,1265-3,147,44,2,1,N,N,N,Y,20220520,20220930,126.889236,37.489261,190204.1958,543317.9907
11530082,2022,1153055000,1,구로4동구경로당,서울특별시 구로구 구로동로8길 27 (구로동),745-74,92,27,3,1,N,N,N,Y,20220520,20220930,126.886251,37.486982,189939.9731,543065.3996
114100575,2022,1141063000,1,홍제원현대A경로당,서울특별시 서대문구 세무서2길 62  홍제원현대아파트유치원동 유치원동 (홍제동),(홍제동 459),117,23,2,3,N,N,N,Y,20220601,20220930,126.949526,37.591085,195542.241,554614.6025
114100616,2022,1141068500,1,홍남경로당,서울특별시 서대문구 증가로4길 38-9,415-22,126,25,2,2,N,N,N,Y,20220601,20220930,126.927438,37.577272,193590.2903,553082.8495
114100617,2022,1141069000,1,남가좌1동분회경로당,서울특별시 서대문구 모래내로13길 13  남가좌1동경로당 (남가좌동),(남가좌동 104-11),178,35,2,1,N,N,N,Y,20220601,20220930,126.917441,37.572287,192706.7353,552530.2565
114100620,2022,1141069000,1,래미안남가좌2차A경로당,서울특별시 서대문구 수색로6길 43 (남가좌동 래미안남가좌2차아파트),379 래미안남가좌2차아파트,146,29,4,3,N,N,N,Y,20220601,20220930,126.913156,37.57531,192328.499,552866.1159
114100622,2022,1141069000,1,DMC파크뷰자이1단지경로당,서울특별시 서대문구 가재울미래로 2,386-0,277,55,3,1,N,N,N,Y,20220601,20220930,126.916814,37.572895,192651.3969,552597.8308
1147000451,2022,1147060000,1,당곡(구립)경로당,서울특별시 양천구 오목로13길 38,459-0,90,50,4,2,N,N,N,Y,20220520,20220930,126.842882,37.524124,186111.2021,547193.2058
1147000452,2022,1147060000,1,중앙(구립)경로당,서울특별시 양천구 오목로 64-27,509-14,120,50,5,2,N,N,N,Y,20220520,20220930,126.845017,37.522076,186299.5996,546965.6012
1147000453,2022,1147057000,1,동방(아)경로당,서울특별시 양천구 신월동 신월로 220  경로당 (신월동 동방아파트),607-1 동방아파트 동방(아)경로당,71,25,2,1,N,N,N,Y,20220520,20220930,126.847348,37.524099,186506.023,547189.7256
1147000454,2022,1147057000,1,신월대림아파트경로당,서울특별시 양천구 신월동 오목로13길 7  경로당 (신월동 신월대림아파트),491-1 신월대림아파트 신월대림아파트경로당,42,20,1,1,N,N,N,Y,20220520,20220930,126.845889,37.525916,186377.3468,547391.6448
114100631,2022,1141070000,1,남가좌쌍용A경로당,서울특별시 서대문구 거북골로 91-6 (남가좌동 남가좌동쌍용스윗닷홈),(남가좌동 380),73,15,0,1,N,N,N,Y,20220601,20220930,126.920274,37.578218,192957.5173,553188.3132
114100632,2022,1141070000,1,가재울센트레빌A경로당,서울특별시 서대문구 거북골로 120 (남가좌동 가재울센트레빌아파트),(남가좌동 381),128,25,3,4,N,N,N,Y,20220601,20220930,126.916819,37.57828,192652.3325,553195.5367
114100625,2022,1141070000,1,남가좌2동분회경로당,서울특별시 서대문구 가재울로8길 27-14 남가좌2동노인정 (남가좌동),(남가좌동 346-19),103,20,4,2,N,N,N,Y,20220601,20220930,126.92327,37.579069,193222.3025,553282.6106
114100626,2022,1141070000,1,현대A경로당,서울특별시 서대문구 가재울로 45 (남가좌동 남가좌동현대아파트),376 남가좌동현대아파트,270,54,4,2,N,N,N,Y,20220601,20220930,126.921574,37.578428,193072.3876,553211.6018
114100627,2022,1141070000,1,가좌상록경로당,서울특별시 서대문구 가재울로 45 (남가좌동 남가좌동현대아파트),(남가좌동 376-2),57,12,2,2,N,N,N,Y,20220601,20220930,126.921574,37.578428,193072.3876,553211.6018
114100629,2022,1141070000,1,가좌울경로당(삼성임대A),서울특별시 서대문구 증가로 191 (남가좌동 남가좌삼성아파트),(남가좌동 377-1),42,10,2,1,N,N,N,Y,20220601,20220930,126.918119,37.581245,192767.5141,553524.5169
114100630,2022,1141070000,1,삼오경로당,서울특별시 서대문구 명지대3길 36-4 삼오경로당 (남가좌동),(남가좌동 5-93),133,25,2,2,N,N,N,Y,20220601,20220930,126.922515,37.584874,193156.0724,553926.921
114100649,2022,1141072000,1,거북경로당,서울특별시 서대문구 거북골로 154 (북가좌동 북가좌삼호아파트),(북가좌동 449-1),98,20,4,1,N,N,N,Y,20220601,20220930,126.914549,37.579334,192451.9757,553312.6542
114100637,2022,1141071000,1,월드컵현대A경로당,서울특별시 서대문구 수색로 154 (북가좌동 월드컵 현대아파트),(북가좌동 371-1),52,10,2,1,N,N,N,Y,20220601,20220930,126.905693,37.578326,191669.579,553201.515
114100638,2022,1141071000,1,현대A경로당,서울특별시 서대문구 응암로 33 (북가좌동 북가좌동현대아파트),453 북가좌동현대아파트,64,12,1,2,N,N,N,Y,20220601,20220930,126.908655,37.579468,191931.3712,553328.0498
114100639,2022,1141071000,1,북가좌연희한양아파트경로당,서울특별시 서대문구 응암로 28 (북가좌동 연희한양아파트),(북가좌동 431),126,25,2,1,N,N,N,Y,20220601,20220930,126.910436,37.579016,192088.6509,553277.6871
114100640,2022,1141071000,1,신일해피트리A경로당,서울특별시 서대문구 수색로 147-1 (북가좌동 북가좌신일해피트리아파트),(북가좌동 455),91,18,4,1,N,N,N,Y,20220601,20220930,126.905143,37.577961,191620.9639,553161.1086
114100641,2022,1141071000,1,요진아파트실버문화원,서울특별시 서대문구 수색로 102 (북가좌동 남수주상복합빌딩),(북가좌동 150),40,10,2,1,N,N,N,Y,20220601,20220930,126.909054,37.57561,191966.1834,552899.7997
114100643,2022,1141071000,1,DMC아파트제1경로당,서울특별시 서대문구 수색로 100  115동 (북가좌동 DMC 래미안 e편한세상),481 DMC 래미안 e편한세상 115동,151,30,1,3,N,N,N,Y,20220601,20220930,126.908543,37.57748,191921.1926,553107.3699
114100644,2022,1141071000,1,DMC아파트제2경로당,서울특별시 서대문구 수색로 100  207동 옆 (북가좌동 DMC 래미안 e편한세상),481 DMC 래미안 e편한세상 207동 옆,347,70,1,3,N,N,N,Y,20220601,20220930,126.908543,37.57748,191921.1926,553107.3699
114100645,2022,1141071000,1,DMC아파트제3경로당,서울특별시 서대문구 수색로 100  307동 (북가좌동 DMC 래미안 e편한세상),481 DMC 래미안 e편한세상 307동,151,30,1,3,N,N,N,Y,20220601,20220930,126.908543,37.57748,191921.1926,553107.3699
114100646,2022,1141071000,1,DMC아파트제4경로당,서울특별시 서대문구 수색로 100  406동 (북가좌동 DMC 래미안 e편한세상),481 DMC 래미안 e편한세상 406동,89,18,1,3,N,N,N,Y,20220601,20220930,126.908543,37.57748,191921.1926,553107.3699
114100647,2022,1141072000,1,북가좌휴먼타운경로당,서울특별시 서대문구 증가로30길 45-9 공공건축물(주민커뮤니티센터) (북가좌동),337-15 공공건축물(주민커뮤니티센터),86,17,0,1,N,N,N,Y,20220601,20220930,126.914455,37.587472,192444.5039,554215.8651
114100648,2022,1141072000,1,신가경로당,서울특별시 서대문구 거북골로22길 29-51 신가노인정 (북가좌동),(북가좌동 318-1),83,16,6,2,N,N,N,Y,20220601,20220930,126.90908,37.582913,191969.2292,553710.3026
114100628,2022,1141070000,1,남가좌삼성A경로당,서울특별시 서대문구 증가로 191 (남가좌동 남가좌삼성아파트),(남가좌동 377),202,40,5,1,N,N,N,Y,20220601,20220930,126.918119,37.581245,192767.5141,553524.5169
11530083,2022,1153055000,1,구로4동복지관경로당,서울특별시 구로구 구로동로20길 57 (구로동),751-14,150,45,5,2,N,N,N,Y,20220520,20220930,126.887637,37.488027,190062.664,543181.2226
11530085,2022,1153055000,1,신구로현대(아)경로당,서울특별시 구로구 구로중앙로18길 68,74-30,36,10,2,1,N,N,N,Y,20220520,20220930,126.893172,37.495927,190553.1544,544057.4163
11530086,2022,1153055000,1,극동아파트경로당,서울특별시 구로구 구로중앙로7길 28,314-0,40,12,2,1,N,N,N,Y,20220520,20220930,126.889494,37.490765,190227.253,543484.8993
11530051,2022,1153053000,1,장수경로당,서울특별시 구로구 구로동로17길 5-8,720-11,132,40,3,2,N,N,N,Y,20220520,20220930,126.884095,37.487987,189749.3789,543177.1519
11530054,2022,1153053000,1,구로2동경로당,서울특별시 구로구 구로동로28길 25-13,339-66,146,44,3,2,N,N,N,Y,20220520,20220930,126.885537,37.491489,189877.4079,543565.6719
11530055,2022,1153053000,1,뉴홍현(아)경로당,서울특별시 구로구 구로동로42길 77,1270-0,43,13,2,1,N,N,N,Y,20220520,20220930,126.883538,37.49885,189701.6007,544382.8087
11530056,2022,1153053000,1,가마산경로당,서울특별시 구로구 가마산로19길 18-6,446-22,83,25,1,2,N,N,N,Y,20220520,20220930,126.885018,37.49433,189831.9039,543881.0418
11530059,2022,1153053000,1,한우리경로당,서울특별시 구로구 벚꽃로 414-9,399-11,62,18,2,1,N,N,N,Y,20220520,20220930,126.880636,37.491167,189443.9225,543530.5168
11530061,2022,1153054000,1,한신휴플러스아파트경로당,서울특별시 구로구 디지털로31길 120 (구로동 한신휴플러스아파트),1280-0,109,33,2,1,N,N,N,Y,20220520,20220930,126.890641,37.488537,190328.3668,543237.4687
11530062,2022,1153054000,1,삼성래미안(아)경로당,서울특별시 구로구 디지털로31길 90,256-1,142,43,2,1,N,N,N,Y,20220520,20220930,126.891813,37.487792,190431.9578,543154.697
11530063,2022,1153054000,1,베타니아경로당,서울특별시 구로구 디지털로27다길 15,796-1,33,10,2,1,N,N,N,Y,20220520,20220930,126.889317,37.484976,190210.8001,542842.4036
11530049,2022,1153053000,1,상수경로당,서울특별시 구로구 구로동로41길 33 (구로동 ),466-4,57,17,2,1,N,N,N,Y,20220520,20220930,126.881734,37.494616,189541.4971,543913.1328
11530050,2022,1153053000,1,월드진영경로당,서울특별시 구로구 구로중앙로 229,1262-0,64,19,2,1,N,N,N,Y,20220520,20220930,126.875885,37.505478,189025.8313,545119.3075
11530041,2022,1153053000,1,늘봄경로당,서울특별시 구로구 구로동로21가길 5-2,724-14,79,24,2,2,N,N,N,Y,20220520,20220930,126.883163,37.489119,189667.1444,543302.8798
11530093,2022,1153056000,1,미리내경로당,서울특별시 구로구 구로중앙로22길 49 (구로동),62-17,116,35,2,1,N,N,N,Y,20220520,20220930,126.889156,37.49799,190198.2616,544286.8487
11530095,2022,1153056000,1,새솔금호아파트경로당,서울특별시 구로구 공원로 35 (구로동 새솔금호아파트),108-2,83,25,2,1,N,N,N,Y,20220520,20220930,126.890538,37.499993,190320.7451,544509.0128
